2025-11-09 11:50:08,120 - WARNING - Failed to scrape data from: https://www.ed.ac.uk/studying/postgraduate/degrees/index.php?r=site/view&id=919
2025-11-09 11:50:08,591 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:08,591 - WARNING - Failed to scrape data from: https://www.epfl.ch/education/studies/en/rules-and-procedures/master/computer-science/
2025-11-09 11:50:09,443 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:09,450 - WARNING - Failed to scrape data from: https://www.leeds.ac.uk/info/130000/postgraduate_taught_courses/130001/Computer_Science
2025-11-09 11:50:19,581 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:19,686 - WARNING - Failed to scrape data from: https://www.ucl.ac.uk/prospective-students/graduate/taught-degrees/computer-science-msc
2025-11-09 11:50:24,754 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:24,770 - WARNING - Failed to scrape data from: https://www.lmu.de/en/studies/degree-programmes/master/computer-science/
2025-11-09 11:50:25,031 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:25,047 - WARNING - Failed to scrape data from: https://www.cs.ox.ac.uk/research/graduate-study/mphil-dphil-computer-science/
2025-11-09 11:50:26,119 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:26,121 - WARNING - Failed to scrape data from: https://www.imperial.ac.uk/computing/prospective-students/courses/msc-computing/
2025-11-09 11:50:26,551 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:26,567 - WARNING - Failed to scrape data from: https://www.tudelft.nl/en/education/programmes/masters/computer-science/msc-computer-science/
2025-11-09 11:50:27,015 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:27,016 - WARNING - Failed to scrape data from: https://www.uva.nl/en/programmes/master-s/master-s-programmes/content/folder/computer-science/computer-science.html
2025-11-09 11:50:27,438 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:27,438 - WARNING - Failed to scrape data from: https://www.cst.cam.ac.uk/prospective/postgraduate
2025-11-09 11:50:29,701 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:29,702 - WARNING - Failed to scrape data from: https://www.kuleuven.be/en/study/programmes/master-of-science-in-computer-science
2025-11-09 11:50:32,459 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:32,463 - WARNING - Failed to scrape data from: https://www.uu.nl/en/masters/computer-science
2025-11-09 11:50:32,737 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:32,739 - WARNING - Failed to scrape data from: https://www.uoa.gr/en/studies/postgraduate-studies/postgraduate-programmes/computer-science
2025-11-09 11:50:36,668 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:36,670 - WARNING - Failed to scrape data from: https://www.universiteitleiden.nl/en/education/study-programmes/master/computer-science
2025-11-09 11:50:36,888 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:36,889 - WARNING - Failed to scrape data from: https://www.gla.ac.uk/postgraduate/taught/computerscience/
2025-11-09 11:50:43,163 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:43,163 - WARNING - Failed to scrape data from: https://www.tum.de/en/studies/application/master/computer-science/
2025-11-09 11:50:44,822 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:44,822 - WARNING - Failed to scrape data from: https://www.uni-heidelberg.de/en/study/all-subjects/computer-science/computer-science-master
2025-11-09 11:50:55,436 - WARNING - Extraction failed: no extracted_data attribute in result.
2025-11-09 11:50:55,438 - WARNING - Failed to scrape data from: https://www.psl.eu/en/academic-offer/master-programmes/computer-science
